4.956;5.117;5.279;5.441;5.602;5.764;5.926;6.088;6.251;6.413;6.575;6.738;6.901;7.063;7.226;7.389;7.552;7.715;7.879;8.042;8.205;8.369;8.532;8.696;8.860;9.024;9.188;9.352;9.516;9.680;9.845;10.009;10.173;10.338;10.503;10.667;10.832;10.997;11.162;11.327;11.492;11.657;11.822;11.987;12.153;12.318;12.483;12.649;12.814;12.980;13.146;13.311;13.477;13.643;13.809;13.975;14.141;14.307;14.473;14.639;14.805;14.971;15.137;15.303;15.470;15.636;15.802;15.969;16.135;16.302;16.468;16.634;16.801;16.967;17.134;17.300;17.467;17.634;17.800;17.967;18.133;18.300;18.467;18.633;18.800;18.967;19.133;19.300;19.467;19.633;19.800;19.967;20.133;20.300;20.467;20.633;20.800;20.966;21.133;21.300;21.466;21.633;21.799;21.966;22.132;22.298;22.465;22.631;22.798;22.964;23.130;23.297;23.463;23.629;23.795;23.961;24.127;24.293;24.459;24.625;24.791;24.957;25.123;25.289;25.454;25.620;25.786;25.951;26.117;26.282;26.447;26.613;26.778;26.943;27.108;27.273;27.438;27.603;27.768;27.933;28.097;28.262;28.427;28.591;28.755;28.920;29.084;29.248;29.412;29.576;29.740;29.904;30.068;30.231;30.395;30.558;30.721;30.885;31.048;31.211;31.374;31.537;31.699;31.862;32.025;32.187;32.349;32.512;32.674
4.927;5.088;5.250;5.412;5.574;5.737;5.899;6.061;6.224;6.387;6.549;6.712;6.875;7.038;7.201;7.365;7.528;7.691;7.855;8.019;8.182;8.346;8.510;8.674;8.838;9.003;9.167;9.331;9.496;9.660;9.825;9.990;10.155;10.319;10.484;10.649;10.815;10.980;11.145;11.310;11.476;11.641;11.807;11.972;12.138;12.304;12.469;12.635;12.801;12.967;13.133;13.299;13.465;13.631;13.797;13.964;14.130;14.296;14.463;14.629;14.796;14.962;15.129;15.295;15.462;15.628;15.795;15.962;16.129;16.295;16.462;16.629;16.796;16.963;17.129;17.296;17.463;17.630;17.797;17.964;18.131;18.298;18.465;18.632;18.799;18.966;19.133;19.300;19.467;19.634;19.801;19.968;20.135;20.302;20.469;20.636;20.803;20.970;21.137;21.304;21.471;21.637;21.804;21.971;22.138;22.305;22.471;22.638;22.805;22.972;23.138;23.305;23.471;23.638;23.804;23.971;24.137;24.304;24.470;24.636;24.803;24.969;25.135;25.301;25.467;25.633;25.799;25.965;26.131;26.296;26.462;26.628;26.793;26.959;27.124;27.290;27.455;27.620;27.785;27.951;28.116;28.281;28.445;28.610;28.775;28.940;29.104;29.269;29.433;29.597;29.762;29.926;30.090;30.254;30.418;30.581;30.745;30.909;31.072;31.235;31.399;31.562;31.725;31.888;32.051;32.213;32.376;32.539;32.701
4.897;5.059;5.222;5.384;5.546;5.709;5.871;6.034;6.197;6.360;6.523;6.686;6.850;7.013;7.176;7.340;7.504;7.668;7.831;7.995;8.160;8.324;8.488;8.652;8.817;8.981;9.146;9.311;9.476;9.640;9.805;9.970;10.136;10.301;10.466;10.631;10.797;10.962;11.128;11.294;11.459;11.625;11.791;11.957;12.123;12.289;12.455;12.621;12.787;12.954;13.120;13.286;13.453;13.619;13.786;13.953;14.119;14.286;14.453;14.619;14.786;14.953;15.120;15.287;15.454;15.621;15.788;15.955;16.122;16.289;16.456;16.623;16.790;16.958;17.125;17.292;17.459;17.627;17.794;17.961;18.129;18.296;18.463;18.631;18.798;18.965;19.133;19.300;19.467;19.635;19.802;19.969;20.137;20.304;20.471;20.639;20.806;20.973;21.141;21.308;21.475;21.642;21.810;21.977;22.144;22.311;22.478;22.645;22.812;22.979;23.146;23.313;23.480;23.647;23.814;23.981;24.147;24.314;24.481;24.647;24.814;24.981;25.147;25.314;25.480;25.646;25.813;25.979;26.145;26.311;26.477;26.643;26.809;26.975;27.141;27.306;27.472;27.638;27.803;27.969;28.134;28.299;28.464;28.630;28.795;28.960;29.124;29.289;29.454;29.619;29.783;29.948;30.112;30.276;30.440;30.605;30.769;30.932;31.096;31.260;31.424;31.587;31.750;31.914;32.077;32.240;32.403;32.566;32.729
4.868;5.030;5.193;5.355;5.518;5.681;5.844;6.007;6.170;6.333;6.497;6.660;6.824;6.988;7.151;7.315;7.479;7.644;7.808;7.972;8.137;8.301;8.466;8.630;8.795;8.960;9.125;9.290;9.455;9.620;9.786;9.951;10.117;10.282;10.448;10.613;10.779;10.945;11.111;11.277;11.443;11.609;11.775;11.942;12.108;12.274;12.441;12.607;12.774;12.941;13.107;13.274;13.441;13.608;13.774;13.941;14.108;14.275;14.442;14.610;14.777;14.944;15.111;15.278;15.446;15.613;15.780;15.948;16.115;16.283;16.450;16.618;16.785;16.953;17.120;17.288;17.456;17.623;17.791;17.958;18.126;18.294;18.461;18.629;18.797;18.965;19.132;19.300;19.468;19.635;19.803;19.971;20.139;20.306;20.474;20.642;20.809;20.977;21.144;21.312;21.480;21.647;21.815;21.982;22.150;22.317;22.485;22.652;22.820;22.987;23.154;23.322;23.489;23.656;23.823;23.990;24.158;24.325;24.492;24.659;24.826;24.992;25.159;25.326;25.493;25.659;25.826;25.993;26.159;26.326;26.492;26.658;26.825;26.991;27.157;27.323;27.489;27.655;27.821;27.987;28.152;28.318;28.483;28.649;28.814;28.980;29.145;29.310;29.475;29.640;29.805;29.970;30.134;30.299;30.463;30.628;30.792;30.956;31.121;31.285;31.449;31.612;31.776;31.940;32.103;32.267;32.430;32.593;32.756
4.838;5.001;5.164;5.327;5.490;5.653;5.816;5.980;6.143;6.307;6.470;6.634;6.798;6.962;7.126;7.291;7.455;7.619;7.784;7.949;8.113;8.278;8.443;8.608;8.773;8.939;9.104;9.269;9.435;9.600;9.766;9.932;10.097;10.263;10.429;10.595;10.761;10.928;11.094;11.260;11.427;11.593;11.760;11.926;12.093;12.260;12.427;12.593;12.760;12.927;13.094;13.261;13.428;13.596;13.763;13.930;14.098;14.265;14.432;14.600;14.767;14.935;15.102;15.270;15.438;15.605;15.773;15.941;16.109;16.276;16.444;16.612;16.780;16.948;17.116;17.284;17.452;17.620;17.788;17.956;18.124;18.292;18.460;18.628;18.796;18.964;19.132;19.300;19.468;19.636;19.804;19.972;20.140;20.308;20.476;20.644;20.812;20.980;21.148;21.316;21.484;21.652;21.820;21.988;22.156;22.324;22.491;22.659;22.827;22.995;23.162;23.330;23.498;23.665;23.833;24.000;24.168;24.335;24.502;24.670;24.837;25.004;25.172;25.339;25.506;25.673;25.840;26.007;26.173;26.340;26.507;26.674;26.840;27.007;27.173;27.340;27.506;27.672;27.838;28.005;28.171;28.337;28.503;28.668;28.834;29.000;29.165;29.331;29.496;29.661;29.827;29.992;30.157;30.322;30.487;30.651;30.816;30.981;31.145;31.309;31.474;31.638;31.802;31.966;32.130;32.293;32.457;32.620;32.784
4.808;4.971;5.135;5.298;5.461;5.625;5.788;5.952;6.116;6.280;6.444;6.608;6.772;6.937;7.101;7.266;7.430;7.595;7.760;7.925;8.090;8.255;8.421;8.586;8.751;8.917;9.083;9.248;9.414;9.580;9.746;9.912;10.078;10.245;10.411;10.577;10.744;10.910;11.077;11.243;11.410;11.577;11.744;11.911;12.078;12.245;12.412;12.579;12.747;12.914;13.081;13.249;13.416;13.584;13.751;13.919;14.087;14.254;14.422;14.590;14.758;14.926;15.094;15.262;15.430;15.598;15.766;15.934;16.102;16.270;16.438;16.606;16.775;16.943;17.111;17.279;17.448;17.616;17.784;17.953;18.121;18.290;18.458;18.626;18.795;18.963;19.132;19.300;19.468;19.637;19.805;19.974;20.142;20.310;20.479;20.647;20.816;20.984;21.152;21.321;21.489;21.657;21.825;21.994;22.162;22.330;22.498;22.666;22.834;23.002;23.170;23.338;23.506;23.674;23.842;24.010;24.178;24.346;24.513;24.681;24.849;25.016;25.184;25.351;25.519;25.686;25.853;26.021;26.188;26.355;26.522;26.689;26.856;27.023;27.190;27.357;27.523;27.690;27.856;28.023;28.189;28.355;28.522;28.688;28.854;29.020;29.186;29.352;29.517;29.683;29.849;30.014;30.179;30.345;30.510;30.675;30.840;31.005;31.170;31.334;31.499;31.663;31.828;31.992;32.156;32.320;32.484;32.648;32.812
4.779;4.942;5.105;5.269;5.433;5.596;5.760;5.924;6.089;6.253;6.417;6.582;6.746;6.911;7.076;7.241;7.406;7.571;7.736;7.901;8.067;8.232;8.398;8.564;8.729;8.895;9.061;9.227;9.394;9.560;9.726;9.893;10.059;10.226;10.392;10.559;10.726;10.893;11.060;11.227;11.394;11.561;11.728;11.895;12.063;12.230;12.398;12.565;12.733;12.900;13.068;13.236;13.404;13.572;13.740;13.908;14.076;14.244;14.412;14.580;14.748;14.916;15.085;15.253;15.421;15.590;15.758;15.927;16.095;16.264;16.432;16.601;16.769;16.938;17.107;17.275;17.444;17.613;17.781;17.950;18.119;18.287;18.456;18.625;18.794;18.962;19.131;19.300;19.469;19.638;19.806;19.975;20.144;20.313;20.481;20.650;20.819;20.987;21.156;21.325;21.493;21.662;21.831;21.999;22.168;22.336;22.505;22.673;22.842;23.010;23.179;23.347;23.515;23.684;23.852;24.020;24.188;24.356;24.524;24.692;24.860;25.028;25.196;25.364;25.532;25.700;25.867;26.035;26.202;26.370;26.537;26.705;26.872;27.039;27.206;27.373;27.540;27.707;27.874;28.041;28.208;28.374;28.541;28.707;28.874;29.040;29.206;29.373;29.539;29.705;29.871;30.036;30.202;30.368;30.533;30.699;30.864;31.029;31.194;31.359;31.524;31.689;31.854;32.018;32.183;32.347;32.511;32.676;32.840
4.749;4.912;5.076;5.240;5.404;5.568;5.732;5.897;6.061;6.226;6.390;6.555;6.720;6.885;7.050;7.216;7.381;7.546;7.712;7.878;8.043;8.209;8.375;8.541;8.707;8.874;9.040;9.206;9.373;9.539;9.706;9.873;10.040;10.207;10.374;10.541;10.708;10.875;11.042;11.210;11.377;11.545;11.712;11.880;12.048;12.215;12.383;12.551;12.719;12.887;13.055;13.223;13.391;13.560;13.728;13.896;14.065;14.233;14.402;14.570;14.739;14.907;15.076;15.244;15.413;15.582;15.751;15.920;16.088;16.257;16.426;16.595;16.764;16.933;17.102;17.271;17.440;17.609;17.778;17.947;18.116;18.285;18.454;18.624;18.793;18.962;19.131;19.300;19.469;19.638;19.807;19.976;20.146;20.315;20.484;20.653;20.822;20.991;21.160;21.329;21.498;21.667;21.836;22.005;22.174;22.343;22.512;22.680;22.849;23.018;23.187;23.356;23.524;23.693;23.861;24.030;24.198;24.367;24.535;24.704;24.872;25.040;25.209;25.377;25.545;25.713;25.881;26.049;26.217;26.385;26.552;26.720;26.888;27.055;27.223;27.390;27.558;27.725;27.892;28.059;28.226;28.393;28.560;28.727;28.894;29.061;29.227;29.394;29.560;29.726;29.893;30.059;30.225;30.391;30.557;30.722;30.888;31.054;31.219;31.384;31.550;31.715;31.880;32.045;32.210;32.374;32.539;32.703;32.868
4.718;4.882;5.047;5.211;5.375;5.540;5.704;5.869;6.034;6.199;6.364;6.529;6.694;6.859;7.025;7.190;7.356;7.522;7.688;7.854;8.020;8.186;8.352;8.519;8.685;8.852;9.018;9.185;9.352;9.519;9.686;9.853;10.020;10.188;10.355;10.522;10.690;10.857;11.025;11.193;11.360;11.528;11.696;11.864;12.032;12.200;12.369;12.537;12.705;12.874;13.042;13.210;13.379;13.548;13.716;13.885;14.054;14.222;14.391;14.560;14.729;14.898;15.067;15.236;15.405;15.574;15.743;15.912;16.082;16.251;16.420;16.589;16.759;16.928;17.097;17.267;17.436;17.605;17.775;17.944;18.114;18.283;18.453;18.622;18.792;18.961;19.131;19.300;19.469;19.639;19.808;19.978;20.147;20.317;20.486;20.656;20.825;20.995;21.164;21.333;21.503;21.672;21.841;22.011;22.180;22.349;22.518;22.688;22.857;23.026;23.195;23.364;23.533;23.702;23.871;24.040;24.209;24.378;24.546;24.715;24.884;25.052;25.221;25.390;25.558;25.726;25.895;26.063;26.231;26.400;26.568;26.736;26.904;27.072;27.240;27.407;27.575;27.743;27.910;28.078;28.245;28.412;28.580;28.747;28.914;29.081;29.248;29.415;29.582;29.748;29.915;30.081;30.248;30.414;30.580;30.746;30.912;31.078;31.244;31.410;31.575;31.741;31.906;32.071;32.236;32.401;32.566;32.731;32.896
4.688;4.852;5.017;5.181;5.346;5.511;5.676;5.841;6.006;6.171;6.337;6.502;6.668;6.833;6.999;7.165;7.331;7.497;7.664;7.830;7.996;8.163;8.329;8.496;8.663;8.830;8.997;9.164;9.331;9.498;9.666;9.833;10.001;10.168;10.336;10.504;10.672;10.840;11.008;11.176;11.344;11.512;11.680;11.849;12.017;12.185;12.354;12.523;12.691;12.860;13.029;13.198;13.366;13.535;13.704;13.873;14.042;14.212;14.381;14.550;14.719;14.889;15.058;15.227;15.397;15.566;15.736;15.905;16.075;16.244;16.414;16.584;16.753;16.923;17.093;17.262;17.432;17.602;17.772;17.941;18.111;18.281;18.451;18.621;18.790;18.960;19.130;19.300;19.470;19.640;19.810;19.979;20.149;20.319;20.489;20.659;20.828;20.998;21.168;21.338;21.507;21.677;21.847;22.016;22.186;22.356;22.525;22.695;22.864;23.034;23.203;23.373;23.542;23.711;23.881;24.050;24.219;24.388;24.558;24.727;24.896;25.065;25.234;25.402;25.571;25.740;25.909;26.077;26.246;26.415;26.583;26.751;26.920;27.088;27.256;27.424;27.592;27.760;27.928;28.096;28.264;28.432;28.599;28.767;28.934;29.102;29.269;29.436;29.603;29.770;29.937;30.104;30.271;30.437;30.604;30.770;30.936;31.103;31.269;31.435;31.601;31.767;31.932;32.098;32.263;32.429;32.594;32.759;32.924
